2025.09.22 12:00,550038.00000,551161.00000,549864.00000,550553.00000,11373,0
2025.09.22 13:00,550557.00000,551234.00000,550209.00000,551087.00000,9416,0
2025.09.22 14:00,551090.00000,551295.00000,550158.00000,550630.00000,11460,0
2025.09.22 15:00,550637.00000,550696.00000,549058.00000,550175.00000,16719,0
2025.09.22 16:00,550171.00000,550659.00000,549298.00000,550192.00000,21956,0
2025.09.22 17:00,550195.00000,551033.00000,549599.00000,550941.00000,20822,0
2025.09.22 18:00,550939.00000,552357.00000,550563.00000,552318.00000,16013,0
2025.09.22 19:00,552313.00000,552742.00000,551954.00000,552086.00000,12909,0
2025.09.22 20:00,552090.00000,553331.00000,552065.00000,553291.00000,13177,0
2025.09.22 21:00,553294.00000,553710.00000,553085.00000,553606.00000,9923,0
2025.09.22 22:00,553604.00000,553735.00000,552780.00000,553628.00000,10001,0
2025.09.22 23:00,553620.00000,553823.00000,553272.00000,553479.00000,4516,0
2025.09.23 01:00,553321.00000,553390.00000,552172.00000,552361.00000,3555,0
2025.09.23 02:00,552365.00000,553926.00000,552211.00000,553618.00000,5417,0
2025.09.23 03:00,553622.00000,553839.00000,553168.00000,553289.00000,8680,0
2025.09.23 04:00,553289.00000,554862.00000,553079.00000,554205.00000,14676,0
2025.09.23 05:00,554204.00000,554308.00000,552235.00000,552989.00000,14550,0
2025.09.23 06:00,552993.00000,553672.00000,552694.00000,553567.00000,8896,0
2025.09.23 07:00,553571.00000,553694.00000,553183.00000,553441.00000,5624,0
2025.09.23 08:00,553437.00000,555343.00000,553334.00000,554674.00000,9435,0
2025.09.23 09:00,554687.00000,555173.00000,554300.00000,554478.00000,11914,0
2025.09.23 10:00,554475.00000,555094.00000,553875.00000,554442.00000,12968,0
2025.09.23 11:00,554438.00000,557236.00000,554425.00000,556926.00000,13627,0
2025.09.23 12:00,556922.00000,559261.00000,556814.00000,558648.00000,15532,0
2025.09.23 13:00,558640.00000,559159.00000,558447.00000,558771.00000,10602,0
2025.09.23 14:00,558771.00000,559804.00000,558420.00000,559025.00000,12628,0
2025.09.23 15:00,559042.00000,559610.00000,558272.00000,559184.00000,15271,0
2025.09.23 16:00,559188.00000,559834.00000,558014.00000,558730.00000,22296,0
2025.09.23 17:00,558728.00000,558785.00000,556574.00000,557633.00000,21932,0
2025.09.23 18:00,557637.00000,559334.00000,557490.00000,558702.00000,15453,0
2025.09.23 19:00,558690.00000,558858.00000,556637.00000,558431.00000,18096,0
2025.09.23 20:00,558434.00000,558997.00000,557159.00000,557436.00000,16256,0
2025.09.23 21:00,557439.00000,557987.00000,554341.00000,554408.00000,15393,0
2025.09.23 22:00,554402.00000,556051.00000,553730.00000,555699.00000,17098,0
2025.09.23 23:00,555700.00000,556153.00000,555527.00000,555752.00000,6253,0
2025.09.24 01:00,555546.00000,555940.00000,555250.00000,555779.00000,2931,0
2025.09.24 02:00,555772.00000,556510.00000,555295.00000,555509.00000,5516,0
2025.09.24 03:00,555509.00000,556458.00000,554555.00000,556355.00000,10011,0
2025.09.24 04:00,556355.00000,557266.00000,554898.00000,555023.00000,15105,0
2025.09.24 05:00,555025.00000,555473.00000,554114.00000,555131.00000,10567,0
2025.09.24 06:00,555131.00000,556928.00000,554504.00000,556751.00000,8617,0
2025.09.24 07:00,556748.00000,557457.00000,556689.00000,557294.00000,6081,0
2025.09.24 08:00,557294.00000,558546.00000,557245.00000,558180.00000,9723,0
